City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
366,kamenka,51.3223,42.7678,45.73,56,88,9.6,RU,1681945420
367,sarahan,31.5167,77.8,46.8,96,100,1.19,IN,1681945336
368,asau,46.4333,26.4,47.32,85,93,4.12,RO,1681945421
369,iquique,-20.2208,-70.1431,68.04,80,10,2.86,CL,1681945357
370,sumbe,-11.2061,13.8437,79.86,83,87,4.54,AO,1681945421
371,almeria,37.1667,-2.3333,57.43,64,98,2.84,ES,1681945421
372,kalabo,-14.97,22.6814,65.57,67,13,3.71,ZM,1681945421
373,ponta do sol,32.6667,-17.1,64.71,75,10,6.71,PT,1681945240
374,harwich,51.9419,1.2844,48.0,80,0,5.99,GB,1681945421
375,moerai,-22.4333,-151.3333,75.38,85,100,15.08,PF,1681945422
376,pathein,16.7833,94.7333,79.66,79,19,7.34,MM,1681945422
377,katsuura,35.1333,140.3,64.78,88,100,5.5,JP,1681945422
378,tucuma,-0.1833,-50.05,76.28,90,99,3.83,BR,1681945422
379,qazvin,36.2797,50.0049,51.42,62,0,2.3,IR,1681945422
380,chaohu,31.6,117.8667,66.06,87,1,9.17,CN,1681945423
381,homer,59.6425,-151.5483,47.77,56,0,9.22,US,1681945423
382,port elizabeth,-33.918,25.5701,68.31,88,0,4.61,ZA,1681945423
383,great bend,38.3645,-98.7648,83.61,23,0,16.11,US,1681945423
384,gorom-gorom,14.4439,-0.2361,89.73,6,93,6.08,BF,1681945423
385,pangoa,-12.1167,-73.0,71.2,98,96,1.23,PE,1681945424
386,san quintin,30.4833,-115.95,62.22,66,0,20.98,MX,1681945424
387,erzincan,39.75,39.5,54.7,67,75,12.66,TR,1681945424
388,leshukonskoye,64.8989,45.7622,33.13,98,100,8.03,RU,1681945424
389,abu kamal,34.4506,40.9171,73.44,46,55,7.25,SY,1681945424
390,tete,-16.1564,33.5867,66.29,100,0,0.0,MZ,1681945424
391,ivanava,52.1451,25.5365,50.43,74,100,8.43,BY,1681945425
392,vardo,70.3705,31.1107,35.58,93,100,4.61,NO,1681945425
393,vasto,42.1243,14.7059,55.69,84,15,5.32,IT,1681945425
394,gourcy,13.2167,-2.35,90.32,7,69,7.56,BF,1681945425
395,margate,51.3813,1.3862,48.9,75,3,8.01,GB,1681945425
396,gazanjyk,39.2446,55.5154,57.49,15,5,13.8,TM,1681945425
397,waddan,29.1614,16.139,69.49,24,0,11.95,LY,1681945425
398,urumqi,43.801,87.6005,34.75,60,0,2.24,CN,1681945426
399,benjamin constant,-4.3831,-70.0311,78.93,89,0,4.61,BR,1681945426
400,sisimiut,66.9395,-53.6735,17.58,84,66,7.74,GL,1681945426
401,basco,20.4487,121.9702,80.1,83,58,14.52,PH,1681945426
402,barsovo,61.1667,73.1667,26.73,92,100,9.98,RU,1681945426
403,pangnirtung,66.1451,-65.7125,14.0,73,40,3.44,CA,1681945426
404,bilibino,68.0546,166.4372,28.45,82,100,3.06,RU,1681945427
405,whangarei,-35.7317,174.3239,70.99,78,92,8.75,NZ,1681945427
406,belle fourche,44.6714,-103.8522,57.06,21,50,21.36,US,1681945427
407,anchorage,61.2181,-149.9003,45.48,49,41,8.01,US,1681945320
408,touros,-5.1989,-35.4608,79.66,83,100,9.51,BR,1681945427
409,shubarkuduk,49.1447,56.4872,46.04,49,100,6.73,KZ,1681945427
410,tigil,57.8,158.6667,36.81,71,76,13.8,RU,1681945428
411,copiapo,-27.3667,-70.3333,58.69,47,0,3.36,CL,1681945428
412,leningradskiy,69.3833,178.4167,34.43,86,99,3.87,RU,1681945428
413,champerico,14.3,-91.9167,79.34,63,15,11.54,GT,1681945428
414,vila velha,-20.3297,-40.2925,80.55,91,0,15.99,BR,1681945429
415,sabha,27.0377,14.4283,71.19,18,0,8.37,LY,1681945429
416,poum,-20.2333,164.0167,78.15,74,8,8.55,NC,1681945308
417,griffith,41.5284,-87.4237,78.66,37,40,13.8,US,1681945429
418,soyo,-6.1349,12.3689,80.65,88,92,7.87,AO,1681945429
419,klerksdorp,-26.8521,26.6667,58.66,30,0,6.4,ZA,1681945429
420,sorland,67.667,12.6934,44.46,96,99,16.11,NO,1681945430
421,mbanza-ngungu,-5.25,14.8667,69.13,91,77,0.94,CD,1681945430
422,saint-augustin,51.226,-58.6502,34.0,97,100,8.16,CA,1681945430
423,chopda,21.25,75.3,85.8,32,11,5.17,IN,1681945430
424,mao,39.8885,4.2658,54.16,87,0,3.44,ES,1681945430
425,namatanai,-3.6667,152.4333,83.23,70,55,3.69,PG,1681945431
426,barahona,18.2085,-71.1008,84.02,65,20,13.8,DO,1681945137
427,gagino,55.2314,45.0339,46.56,72,98,5.53,RU,1681945431
428,fritzlar,51.1333,9.2833,46.09,46,75,9.22,DE,1681945431
429,san felipe,10.3399,-68.7425,73.6,85,83,6.71,VE,1681945431
430,thunder bay,48.4001,-89.3168,40.98,38,75,12.66,CA,1681945432
431,lao cai,22.4833,103.95,75.4,53,0,1.77,VN,1681945283
432,putina,-15.4667,-69.4333,48.02,77,14,11.5,PE,1681945432
433,zhigansk,66.7697,123.3711,12.92,95,79,13.6,RU,1681945432
434,kenai,60.5544,-151.2583,46.49,56,0,10.36,US,1681945432
435,kununurra,-15.7667,128.7333,76.98,47,17,12.66,AU,1681945314
436,beringovskiy,63.05,179.3167,29.82,81,13,9.42,RU,1681945433
437,fenoarivo atsinanana,-17.3667,49.4167,73.76,92,19,5.84,MG,1681945433
438,gorontalo,0.5412,123.0595,78.03,87,11,2.24,ID,1681945433
439,bushenyi,-0.5853,30.2114,59.79,96,98,2.91,UG,1681945433
440,leh,34.1667,77.5833,32.47,93,100,5.7,IN,1681945433
441,tahe,52.3333,124.7333,27.21,90,100,8.5,CN,1681945434
442,bandarbeyla,9.4942,50.8122,81.55,69,59,6.06,SO,1681945434
443,formosa,-26.1775,-58.1781,75.18,62,0,5.75,AR,1681945434
444,ostrovnoy,68.0531,39.5131,35.64,95,98,16.51,RU,1681945434
445,sayyan,15.1718,44.3244,62.67,54,70,0.25,YE,1681945434
446,yonezawa,37.9167,140.1167,53.89,51,7,2.15,JP,1681945434
447,darapidap,17.2131,120.4114,81.3,76,4,2.57,PH,1681945434
448,kholtoson,50.2981,103.3097,15.19,57,27,0.49,RU,1681945435
449,brae,60.3964,-1.353,45.66,80,21,4.05,GB,1681945435
450,kavaratti,10.5669,72.642,82.78,73,22,7.76,IN,1681945435
451,san lawrenz,36.0553,14.204,59.86,80,36,1.99,MT,1681945435
452,svetlogorsk,52.6333,29.7333,45.19,75,41,7.74,BY,1681945435
453,alekseyevsk,57.8406,108.3492,16.68,90,100,7.65,RU,1681945435
454,ayan,56.45,138.1667,27.86,68,4,5.19,RU,1681945436
455,wenling,28.3669,121.36,63.73,91,100,12.91,CN,1681945436
456,raton,36.9034,-104.4391,65.01,10,0,34.52,US,1681945436
457,qui nhon,13.7667,109.2333,79.84,74,1,4.41,VN,1681945154
458,guerrero negro,27.9769,-114.0611,62.78,60,37,25.1,MX,1681945436
459,xai-xai,-25.0519,33.6442,64.13,87,0,5.75,MZ,1681945436
460,port lincoln,-34.7333,135.8667,60.33,63,93,6.64,AU,1681945436
461,nsukka,6.8561,7.3927,74.35,92,96,9.64,NG,1681945437
462,tavda,58.0425,65.2726,29.64,65,50,5.03,RU,1681945437
463,adrar,20.5022,-10.0711,81.37,18,100,7.76,MR,1681945337
464,pavilosta,56.8879,21.1859,46.31,72,10,13.56,LV,1681945437
465,kaka,37.3482,59.6143,51.04,20,0,5.26,TM,1681945437
466,hovd,48.0056,91.6419,25.41,31,0,7.47,MN,1681945438
467,pimentel,-6.8367,-79.9342,80.89,69,40,16.11,PE,1681945438
468,ouegoa,-20.35,164.4333,81.05,62,6,2.51,NC,1681945438
469,hualmay,-11.0964,-77.6139,75.54,77,34,11.95,PE,1681945438
470,wundanyi,-3.4019,38.364,60.96,91,79,3.22,KE,1681945438
471,jequie,-13.8575,-40.0836,81.18,63,65,3.06,BR,1681945304
472,kavieng,-2.5744,150.7967,82.51,72,83,5.19,PG,1681945439
473,sembakung,3.8167,117.25,74.62,98,52,1.25,ID,1681945439
474,agadir,30.4202,-9.5982,66.65,88,3,3.98,MA,1681945269
475,kaohsiung,22.6163,120.3133,78.75,83,75,2.3,TW,1681945213
476,canandaigua,42.8742,-77.288,49.98,66,96,5.01,US,1681945439
477,nieuw amsterdam,5.8833,-55.0833,80.02,87,40,3.44,SR,1681945382
478,bilma,18.6853,12.9164,85.35,14,68,16.02,NE,1681945439
479,taoudenni,22.6783,-3.9836,86.81,16,51,10.58,ML,1681945440
480,steamboat springs,40.485,-106.8317,31.33,62,100,5.99,US,1681945357
481,campo verde,-20.4167,-54.0667,63.09,76,24,3.96,BR,1681945336
482,yoro,15.1333,-87.1333,90.12,43,40,4.61,HN,1681945440
483,zhanaozen,43.3,52.8,52.57,19,77,18.37,KZ,1681945440
484,malkangiri,18.35,81.9,80.98,43,26,1.28,IN,1681945440
485,estevan,49.1334,-102.9842,32.34,93,100,25.32,CA,1681945440
486,kamina,-8.7386,24.9906,64.45,96,11,4.29,CD,1681945441
487,fortuna,40.5982,-124.1573,57.9,54,41,4.0,US,1681945441
488,komsomolskiy,40.4272,71.7189,45.32,70,39,6.91,UZ,1681945441
489,hasaki,35.7333,140.8333,65.21,89,93,6.91,JP,1681945441
490,raga,8.4596,25.678,84.69,43,91,6.87,SS,1681945442
491,sorong,-0.8833,131.25,78.73,88,12,6.08,ID,1681945442
492,bra,44.703,7.8556,56.16,65,23,4.07,IT,1681945442
493,henties bay,-22.116,14.2845,64.0,80,0,5.91,NA,1681945442
494,westport,41.1415,-73.3579,60.1,45,0,8.05,US,1681945347
495,saint augustine,29.8947,-81.3145,77.11,67,100,9.22,US,1681945442
496,trofors,65.5333,13.4063,39.07,90,85,2.57,NO,1681945443
497,iralaya,15.0,-83.2333,81.32,69,41,9.84,HN,1681945443
498,luderitz,-26.6481,15.1594,59.67,79,89,5.88,NA,1681945443
499,southbridge,42.0751,-72.0334,48.38,67,62,3.0,US,1681945443
500,rio gallegos,-51.6226,-69.2181,55.45,47,0,23.02,AR,1681945178
501,tura,25.5198,90.2201,75.47,84,49,9.1,IN,1681945312
502,pandan,14.0453,124.1694,81.45,83,11,5.46,PH,1681945444
503,salto,-31.3833,-57.9667,60.96,56,20,8.05,UY,1681945346
504,ladario,-19.0047,-57.6017,68.99,86,53,1.86,BR,1681945306
505,soto la marina,23.7667,-98.2167,83.86,67,43,19.08,MX,1681945444
506,inuvik,68.3499,-133.7218,18.36,73,100,5.75,CA,1681945445
507,lompoc,34.6391,-120.4579,73.69,59,20,23.02,US,1681945313
508,salalah,17.0151,54.0924,82.49,74,40,3.44,OM,1681945445
509,belleville,44.1788,-77.3705,44.46,53,75,13.8,CA,1681945445
510,pitimbu,-7.4706,-34.8086,82.99,82,45,10.6,BR,1681945445
511,potiskum,11.7091,11.0694,82.27,44,6,2.71,NG,1681945445
512,yabrud,33.9674,36.6574,58.82,50,99,5.64,SY,1681945446
513,auki,-8.7676,160.7034,84.24,62,14,1.28,SB,1681945446
514,kambove,-10.8764,26.5969,60.42,97,81,3.74,CD,1681945446
515,vila franca do campo,37.7167,-25.4333,57.61,90,100,12.06,PT,1681945246
516,campulung,45.2667,25.05,46.33,89,70,4.16,RO,1681945447
517,kedrovyy,56.1667,91.8167,19.87,94,100,8.23,RU,1681945447
518,nantucket,41.2835,-70.0995,50.14,62,100,12.66,US,1681945447
519,takoradi,4.8845,-1.7554,79.11,83,100,1.45,GH,1681945447
520,jinchang,38.4953,102.1739,42.01,26,43,4.99,CN,1681945447
521,gigmoto,13.7796,124.39,81.82,84,17,7.05,PH,1681945448
522,weyburn,49.6668,-103.8511,28.62,93,100,28.77,CA,1681945237
523,krasnyye barrikady,46.2045,47.8535,46.36,81,0,11.18,RU,1681945448
524,aparecida do taboado,-20.0867,-51.0936,67.53,71,89,7.45,BR,1681945446
525,pareora,-44.4871,171.2132,55.18,97,45,1.57,NZ,1681945448
526,sur,22.5667,59.5289,80.29,68,41,12.37,OM,1681945448
527,liverpool,53.4106,-2.9779,47.64,62,0,6.91,GB,1681945449
528,salinopolis,-0.6136,-47.3561,77.11,89,99,3.87,BR,1681945449
529,bagaces,10.5271,-85.2548,91.33,35,50,10.4,CR,1681945449
530,radhan,27.1833,67.95,79.75,16,2,5.28,PK,1681945449
531,hagere selam,6.4833,38.5167,50.45,95,93,4.43,ET,1681945449
532,rehoboth,-23.3167,17.0833,66.31,61,87,6.04,NA,1681945450
533,balabac,7.9868,117.0645,82.47,77,99,6.98,PH,1681945450
534,izumo,35.3667,132.7667,60.75,100,20,4.61,JP,1681945451
535,beni,0.5,29.4667,63.73,90,100,2.62,CD,1681945451
536,marystown,47.1666,-55.1483,35.85,100,100,5.99,CA,1681945451
537,miyako,39.6367,141.9525,56.12,49,69,6.82,JP,1681945451
538,kashi,39.4547,75.9797,51.01,50,75,4.47,CN,1681945451
539,csomor,47.55,19.2333,48.88,87,0,2.3,HU,1681945451
